transaction_id,date,period,region,channel,customer_segment,product_category,order_completed,revenue
15596,2026-06-04,post_launch,North,Web,Returning Customer,Home,1,2015.89
17835,2026-06-04,post_launch,South,iOS App,New Customer,Electronics,0,0.0
17836,2026-06-04,post_launch,East,Android App,New Customer,Home,1,2323.1
18465,2026-06-04,post_launch,North,Android App,New Customer,Grocery,1,966.44
19841,2026-06-04,post_launch,East,Web,Returning Customer,Electronics,1,3985.25
19312,2026-06-04,post_launch,South,Android App,New Customer,Fashion,0,0.0
15573,2026-06-04,post_launch,South,iOS App,New Customer,Electronics,0,0.0
18005,2026-06-04,post_launch,North,iOS App,New Customer,Fashion,0,0.0
15568,2026-06-04,post_launch,East,Web,New Customer,Electronics,0,0.0
18114,2026-06-04,post_launch,East,Android App,Returning Customer,Fashion,1,1625.54
19663,2026-06-04,post_launch,East,iOS App,Returning Customer,Electronics,0,0.0
18505,2026-06-04,post_launch,South,Web,Returning Customer,Fashion,0,0.0
19052,2026-06-04,post_launch,West,iOS App,New Customer,Fashion,0,0.0
16229,2026-06-04,post_launch,North,Android App,Returning Customer,Fashion,1,1871.5
18502,2026-06-04,post_launch,North,Web,Returning Customer,Beauty,0,0.0
15552,2026-06-04,post_launch,North,iOS App,Returning Customer,Fashion,0,0.0
17823,2026-06-04,post_launch,South,iOS App,Returning Customer,Home,1,1687.12
14291,2026-06-04,post_launch,East,Web,Returning Customer,Electronics,1,2834.76
17902,2026-06-04,post_launch,South,Web,New Customer,Grocery,1,532.4
15558,2026-06-04,post_launch,South,Web,Returning Customer,Fashion,1,1232.65
17117,2026-06-04,post_launch,East,Web,Returning Customer,Grocery,1,831.55
14287,2026-06-04,post_launch,North,iOS App,Returning Customer,Beauty,0,0.0
13834,2026-06-04,post_launch,South,Web,New Customer,Beauty,0,0.0
19948,2026-06-04,post_launch,South,Android App,Returning Customer,Home,0,0.0
17825,2026-06-04,post_launch,East,iOS App,New Customer,Home,0,0.0
16476,2026-06-04,post_launch,East,Web,New Customer,Electronics,1,2929.15
19374,2026-06-04,post_launch,North,Web,New Customer,Electronics,1,4377.26
15859,2026-06-04,post_launch,East,Web,Returning Customer,Grocery,1,574.56
18999,2026-06-04,post_launch,East,iOS App,Returning Customer,Beauty,0,0.0
17647,2026-06-04,post_launch,East,Web,Returning Customer,Grocery,0,0.0
14490,2026-06-04,post_launch,North,Android App,New Customer,Electronics,1,4004.28
17932,2026-06-04,post_launch,West,Web,Returning Customer,Fashion,1,1918.85
14111,2026-06-04,post_launch,East,Android App,Returning Customer,Fashion,1,1755.65
18077,2026-06-04,post_launch,East,Android App,Returning Customer,Home,1,1535.62
16414,2026-06-04,post_launch,South,Web,Returning Customer,Electronics,0,0.0
18070,2026-06-04,post_launch,North,Web,Returning Customer,Electronics,1,2861.23
18848,2026-06-04,post_launch,North,Web,Returning Customer,Grocery,1,1025.71
16396,2026-06-04,post_launch,West,Android App,New Customer,Home,1,2178.08
14829,2026-06-04,post_launch,South,iOS App,Returning Customer,Electronics,0,0.0
14563,2026-06-04,post_launch,South,Web,New Customer,Electronics,1,3489.78
13755,2026-06-04,post_launch,South,Web,New Customer,Beauty,0,0.0
14971,2026-06-04,post_launch,South,Web,New Customer,Fashion,1,1710.98
17387,2026-06-04,post_launch,East,Android App,Returning Customer,Fashion,1,1459.45
14492,2026-06-04,post_launch,East,Android App,Returning Customer,Home,1,2402.18
14101,2026-06-04,post_launch,East,Web,Returning Customer,Home,1,2398.39
17697,2026-06-04,post_launch,West,Web,Returning Customer,Grocery,1,1175.18
19991,2026-06-04,post_launch,East,Web,Returning Customer,Fashion,0,0.0
14489,2026-06-04,post_launch,North,iOS App,New Customer,Grocery,0,0.0
18247,2026-06-04,post_launch,East,Android App,New Customer,Beauty,1,1104.46
16370,2026-06-04,post_launch,West,Web,New Customer,Fashion,0,0.0
15053,2026-06-04,post_launch,West,Web,New Customer,Electronics,1,2880.87
18873,2026-06-04,post_launch,East,iOS App,New Customer,Beauty,0,0.0
14983,2026-06-04,post_launch,South,Android App,New Customer,Home,1,2706.92
19181,2026-06-04,post_launch,East,Android App,Returning Customer,Home,1,1857.91
18065,2026-06-04,post_launch,East,Android App,Returning Customer,Beauty,0,0.0
17645,2026-06-04,post_launch,South,Web,Returning Customer,Electronics,1,2564.23
17666,2026-06-04,post_launch,North,Web,Returning Customer,Electronics,1,2786.72
19179,2026-06-04,post_launch,East,Web,New Customer,Beauty,0,0.0
17374,2026-06-04,post_launch,West,Android App,New Customer,Grocery,1,649.82
16993,2026-06-04,post_launch,East,Android App,New Customer,Electronics,1,2811.09
13968,2026-06-04,post_launch,East,Web,Returning Customer,Electronics,1,3791.7
19009,2026-06-04,post_launch,North,Android App,Returning Customer,Home,0,0.0
18238,2026-06-04,post_launch,East,Web,Returning Customer,Electronics,1,1849.1
14539,2026-06-04,post_launch,South,Android App,New Customer,Electronics,1,3711.41
15055,2026-06-04,post_launch,East,Web,Returning Customer,Home,1,2234.02
13681,2026-06-04,post_launch,South,Web,New Customer,Grocery,1,892.26
19498,2026-06-04,post_launch,South,Web,Returning Customer,Grocery,1,995.75
14742,2026-06-04,post_launch,East,iOS App,Returning Customer,Fashion,0,0.0
14825,2026-06-04,post_launch,South,iOS App,Returning Customer,Fashion,0,0.0
16091,2026-06-04,post_launch,East,Android App,Returning Customer,Beauty,0,0.0
16217,2026-06-04,post_launch,East,iOS App,Returning Customer,Beauty,0,0.0
18971,2026-06-04,post_launch,North,iOS App,Returning Customer,Fashion,0,0.0
18066,2026-06-04,post_launch,West,iOS App,Returning Customer,Beauty,0,0.0
19766,2026-06-04,post_launch,East,Web,Returning Customer,Fashion,1,1176.04
19931,2026-06-04,post_launch,North,Web,Returning Customer,Home,1,1414.14
16418,2026-06-04,post_launch,North,Web,Returning Customer,Electronics,1,3368.24
19543,2026-06-04,post_launch,East,Web,Returning Customer,Beauty,1,1164.65
16859,2026-06-04,post_launch,South,Web,Returning Customer,Fashion,1,1227.78
18846,2026-06-04,post_launch,South,iOS App,New Customer,Fashion,0,0.0
13634,2026-06-04,post_launch,South,Web,New Customer,Fashion,1,1619.92
14894,2026-06-04,post_launch,South,Web,New Customer,Grocery,0,0.0
14979,2026-06-04,post_launch,East,Android App,Returning Customer,Fashion,1,1299.87
13991,2026-06-04,post_launch,South,Web,Returning Customer,Grocery,1,937.92
15968,2026-06-04,post_launch,East,Web,New Customer,Grocery,1,580.87
14566,2026-06-04,post_launch,West,Web,New Customer,Electronics,1,3139.65
18242,2026-06-04,post_launch,North,Web,Returning Customer,Electronics,0,0.0
14025,2026-06-04,post_launch,West,Android App,New Customer,Grocery,1,870.52
14549,2026-06-04,post_launch,South,Web,Returning Customer,Home,1,2021.56
14122,2026-06-04,post_launch,East,iOS App,Returning Customer,Home,1,1935.57
18882,2026-06-04,post_launch,East,Web,Returning Customer,Home,1,2709.8
13343,2026-06-04,post_launch,North,Web,Returning Customer,Fashion,1,1665.71
14843,2026-06-04,post_launch,South,Web,Returning Customer,Electronics,1,4442.7
18845,2026-06-04,post_launch,South,Android App,New Customer,Grocery,1,684.46
17642,2026-06-04,post_launch,North,iOS App,Returning Customer,Grocery,0,0.0
15037,2026-06-04,post_launch,East,iOS App,Returning Customer,Home,0,0.0
14011,2026-06-04,post_launch,East,Web,Returning Customer,Electronics,1,3356.3
16354,2026-06-04,post_launch,West,iOS App,Returning Customer,Fashion,0,0.0
15035,2026-06-04,post_launch,North,Web,Returning Customer,Fashion,1,1883.39
13479,2026-06-04,post_launch,North,Android App,Returning Customer,Grocery,1,825.08
16020,2026-06-04,post_launch,North,Web,Returning Customer,Electronics,0,0.0
16253,2026-06-04,post_launch,North,Web,New Customer,Home,0,0.0
13374,2026-06-04,post_launch,East,Web,Returning Customer,Electronics,1,2532.89
19886,2026-06-04,post_launch,South,Web,Returning Customer,Electronics,1,3244.09
17213,2026-06-04,post_launch,North,iOS App,Returning Customer,Fashion,0,0.0
16888,2026-06-04,post_launch,South,Web,New Customer,Beauty,1,1543.47
19426,2026-06-04,post_launch,South,Android App,Returning Customer,Electronics,1,3713.32
14032,2026-06-04,post_launch,East,Web,New Customer,Fashion,0,0.0
14551,2026-06-04,post_launch,North,Android App,New Customer,Grocery,1,941.43
13644,2026-06-04,post_launch,South,Android App,New Customer,Fashion,1,1381.91
17191,2026-06-04,post_launch,South,Android App,New Customer,Home,1,1943.2
14611,2026-06-04,post_launch,West,Web,Returning Customer,Beauty,0,0.0
17692,2026-06-04,post_launch,East,iOS App,Returning Customer,Grocery,0,0.0
18890,2026-06-04,post_launch,East,Web,Returning Customer,Grocery,1,793.12
14131,2026-06-04,post_launch,South,iOS App,New Customer,Electronics,1,3961.77
15984,2026-06-04,post_launch,West,Web,New Customer,Electronics,0,0.0
17207,2026-06-04,post_launch,East,Android App,New Customer,Beauty,0,0.0
16032,2026-06-04,post_launch,South,Android App,Returning Customer,Fashion,1,1251.05
16986,2026-06-04,post_launch,East,Web,Returning Customer,Home,1,3203.87
18780,2026-06-04,post_launch,East,iOS App,Returning Customer,Home,0,0.0
19191,2026-06-04,post_launch,West,Web,New Customer,Fashion,1,1628.63
14935,2026-06-04,post_launch,North,Web,Returning Customer,Electronics,1,3920.3
14950,2026-06-04,post_launch,East,Web,Returning Customer,Beauty,0,0.0
14795,2026-06-04,post_launch,East,Web,New Customer,Grocery,1,701.43
18898,2026-06-04,post_launch,East,Android App,New Customer,Home,1,2063.77
17675,2026-06-04,post_launch,South,Web,New Customer,Electronics,1,3131.46
18897,2026-06-04,post_launch,West,Android App,New Customer,Electronics,0,0.0
18795,2026-06-04,post_launch,North,Android App,Returning Customer,Beauty,1,1496.69
18910,2026-06-04,post_launch,North,Web,Returning Customer,Grocery,0,0.0
19514,2026-06-04,post_launch,North,Web,Returning Customer,Fashion,1,1643.87
15086,2026-06-04,post_launch,South,Web,Returning Customer,Electronics,1,2915.59
19791,2026-06-04,post_launch,East,Android App,Returning Customer,Electronics,1,2324.05
14754,2026-06-04,post_launch,East,Android App,New Customer,Grocery,1,784.57
13748,2026-06-04,post_launch,East,Web,Returning Customer,Beauty,1,1003.28
18996,2026-06-04,post_launch,West,Web,Returning Customer,Electronics,1,4337.95
14787,2026-06-04,post_launch,North,Web,New Customer,Home,1,2633.21
13376,2026-06-04,post_launch,North,Android App,Returning Customer,Beauty,0,0.0
14777,2026-06-04,post_launch,South,Web,Returning Customer,Grocery,1,822.92
17705,2026-06-04,post_launch,South,Android App,New Customer,Fashion,1,1639.78
15101,2026-06-04,post_launch,East,Android App,Returning Customer,Beauty,1,1180.73
14778,2026-06-04,post_launch,North,Web,New Customer,Electronics,1,3085.15
14752,2026-06-04,post_launch,North,Web,Returning Customer,Grocery,0,0.0
16084,2026-06-04,post_launch,North,Web,New Customer,Fashion,0,0.0
18998,2026-06-04,post_launch,South,Web,Returning Customer,Home,0,0.0
17549,2026-06-04,post_launch,West,Web,New Customer,Electronics,1,2500.62
18811,2026-06-04,post_launch,North,iOS App,New Customer,Home,0,0.0
18868,2026-06-04,post_launch,East,iOS App,New Customer,Home,0,0.0
15098,2026-06-04,post_launch,West,Android App,Returning Customer,Fashion,0,0.0
19140,2026-06-04,post_launch,East,Web,New Customer,Home,0,0.0
18904,2026-06-04,post_launch,West,Web,Returning Customer,Grocery,0,0.0
18209,2026-06-04,post_launch,West,Web,New Customer,Grocery,1,690.33
19192,2026-06-04,post_launch,North,Android App,New Customer,Electronics,1,3594.97
14940,2026-06-04,post_launch,East,Android App,Returning Customer,Beauty,1,1317.92
19003,2026-06-04,post_launch,North,iOS App,Returning Customer,Electronics,1,3654.84
19889,2026-06-04,post_launch,East,Web,Returning Customer,Beauty,1,1276.45
19798,2026-06-04,post_launch,West,Android App,Returning Customer,Beauty,0,0.0
19530,2026-06-04,post_launch,North,Web,New Customer,Beauty,1,1546.22
16050,2026-06-04,post_launch,South,Android App,Returning Customer,Beauty,1,1187.05
17548,2026-06-04,post_launch,West,Android App,Returning Customer,Electronics,0,0.0
19801,2026-06-04,post_launch,East,Android App,New Customer,Electronics,1,2525.13
13627,2026-06-04,post_launch,West,Android App,New Customer,Grocery,1,720.29
14510,2026-06-04,post_launch,East,Web,New Customer,Electronics,0,0.0
19492,2026-06-04,post_launch,South,Android App,Returning Customer,Beauty,0,0.0
13696,2026-06-04,post_launch,South,Web,New Customer,Fashion,1,1410.68
19787,2026-06-04,post_launch,East,Web,Returning Customer,Fashion,1,1241.29
17646,2026-06-04,post_launch,West,Android App,Returning Customer,Beauty,1,1290.64
18980,2026-06-04,post_launch,North,Web,New Customer,Electronics,1,3169.59
19510,2026-06-04,post_launch,South,Android App,Returning Customer,Fashion,1,1755.2
17667,2026-06-04,post_launch,East,Android App,New Customer,Beauty,1,1304.28
16261,2026-06-04,post_launch,East,iOS App,Returning Customer,Fashion,0,0.0
18914,2026-06-04,post_launch,South,Android App,New Customer,Fashion,0,0.0
16844,2026-06-04,post_launch,East,Android App,New Customer,Fashion,1,1575.3
14477,2026-06-04,post_launch,East,Android App,Returning Customer,Beauty,1,1392.1
17930,2026-06-04,post_launch,West,Web,Returning Customer,Beauty,1,1493.63
19166,2026-06-04,post_launch,South,Web,New Customer,Fashion,1,1315.84
16088,2026-06-04,post_launch,South,Android App,Returning Customer,Grocery,1,755.63
14556,2026-06-04,post_launch,North,iOS App,Returning Customer,Electronics,0,0.0
15005,2026-06-04,post_launch,South,Web,New Customer,Electronics,1,3500.08
19443,2026-06-04,post_launch,North,Web,New Customer,Grocery,0,0.0
18959,2026-06-04,post_launch,East,Web,Returning Customer,Beauty,1,1492.37
19005,2026-06-04,post_launch,West,iOS App,New Customer,Electronics,0,0.0
16865,2026-06-04,post_launch,North,Web,New Customer,Grocery,1,575.33
14527,2026-06-04,post_launch,East,iOS App,Returning Customer,Electronics,0,0.0
15074,2026-06-04,post_launch,West,iOS App,Returning Customer,Home,0,0.0
13958,2026-06-04,post_launch,North,Web,Returning Customer,Fashion,1,1278.57
16840,2026-06-04,post_launch,South,iOS App,Returning Customer,Grocery,0,0.0
17564,2026-06-04,post_launch,East,Web,New Customer,Fashion,0,0.0
14512,2026-06-04,post_launch,East,Web,Returning Customer,Beauty,1,1093.41
18800,2026-06-04,post_launch,North,Web,New Customer,Grocery,1,901.53
18232,2026-06-04,post_launch,North,Web,New Customer,Fashion,1,1523.06
14474,2026-06-04,post_launch,South,Web,New Customer,Beauty,1,1124.08
19562,2026-06-04,post_launch,West,Android App,Returning Customer,Grocery,1,750.78
14957,2026-06-04,post_launch,South,Web,Returning Customer,Home,1,2464.9
16247,2026-06-04,post_launch,North,Web,Returning Customer,Beauty,1,684.02
18937,2026-06-05,post_launch,West,iOS App,New Customer,Beauty,0,0.0
17556,2026-06-05,post_launch,North,Web,New Customer,Electronics,0,0.0
19735,2026-06-05,post_launch,South,Android App,Returning Customer,Fashion,1,1764.77
14876,2026-06-05,post_launch,North,Android App,Returning Customer,Home,1,2635.59
14017,2026-06-05,post_launch,East,Web,Returning Customer,Home,1,2246.1
16584,2026-06-05,post_launch,North,Web,Returning Customer,Electronics,1,4524.5
16098,2026-06-05,post_launch,South,Android App,Returning Customer,Grocery,1,788.05
13398,2026-06-05,post_launch,West,Web,New Customer,Beauty,0,0.0
19092,2026-06-05,post_launch,North,Web,Returning Customer,Fashion,1,1108.47
19984,2026-06-05,post_launch,North,iOS App,Returning Customer,Home,0,0.0
15564,2026-06-05,post_launch,West,Web,Returning Customer,Fashion,1,1227.43
15576,2026-06-05,post_launch,South,Android App,New Customer,Electronics,1,4690.74
16202,2026-06-05,post_launch,South,iOS App,Returning Customer,Beauty,0,0.0
18231,2026-06-05,post_launch,South,Web,Returning Customer,Fashion,1,2052.08
15839,2026-06-05,post_launch,North,Web,New Customer,Grocery,1,756.18
17107,2026-06-05,post_launch,North,Android App,Returning Customer,Beauty,1,1326.14
17106,2026-06-05,post_launch,West,Android App,Returning Customer,Home,1,1466.45
14312,2026-06-05,post_launch,South,Web,Returning Customer,Home,1,2753.97
14313,2026-06-05,post_launch,West,Android App,Returning Customer,Grocery,1,789.69
15492,2026-06-05,post_launch,South,Android App,Returning Customer,Fashion,1,1606.74
17290,2026-06-05,post_launch,West,iOS App,New Customer,Home,0,0.0
18185,2026-06-05,post_launch,East,Web,Returning Customer,Fashion,1,1670.12
19837,2026-06-05,post_launch,South,Web,Returning Customer,Grocery,1,856.35
16841,2026-06-05,post_launch,South,iOS App,Returning Customer,Grocery,0,0.0
15486,2026-06-05,post_launch,North,Web,New Customer,Electronics,1,3969.89
14316,2026-06-05,post_launch,West,iOS App,Returning Customer,Electronics,0,0.0
14002,2026-06-05,post_launch,West,Web,Returning Customer,Home,1,1829.32
18542,2026-06-05,post_launch,North,iOS App,New Customer,Grocery,0,0.0
14535,2026-06-05,post_launch,South,iOS App,New Customer,Home,0,0.0
19728,2026-06-05,post_launch,South,Web,New Customer,Fashion,0,0.0
16981,2026-06-05,post_launch,East,Android App,Returning Customer,Grocery,1,661.05
14939,2026-06-05,post_launch,West,Android App,Returning Customer,Fashion,1,1782.49
14325,2026-06-05,post_launch,West,iOS App,New Customer,Grocery,0,0.0
19649,2026-06-05,post_launch,East,iOS App,Returning Customer,Electronics,0,0.0
17495,2026-06-05,post_launch,East,Android App,Returning Customer,Fashion,1,1462.1
15460,2026-06-05,post_launch,East,Android App,Returning Customer,Electronics,0,0.0
19151,2026-06-05,post_launch,East,Web,Returning Customer,Electronics,1,2731.16
19145,2026-06-05,post_launch,East,Android App,Returning Customer,Fashion,1,1394.14
16465,2026-06-05,post_launch,South,iOS App,Returning Customer,Beauty,0,0.0
19656,2026-06-05,post_launch,East,Web,New Customer,Electronics,1,3218.52
14546,2026-06-05,post_launch,East,Android App,New Customer,Home,1,2128.56
16009,2026-06-05,post_launch,North,Web,Returning Customer,Grocery,1,860.02
19710,2026-06-05,post_launch,East,Android App,New Customer,Electronics,1,4332.28
16250,2026-06-05,post_launch,South,Android App,Returning Customer,Fashion,0,0.0
14898,2026-06-05,post_launch,South,Web,Returning Customer,Home,1,2412.66
16592,2026-06-05,post_launch,South,Android App,Returning Customer,Fashion,1,1184.92
19146,2026-06-05,post_launch,North,iOS App,Returning Customer,Home,0,0.0
13839,2026-06-05,post_launch,South,Web,New Customer,Beauty,1,1739.08
14010,2026-06-05,post_launch,South,Android App,Returning Customer,Fashion,1,1171.62
17661,2026-06-05,post_launch,North,iOS App,New Customer,Electronics,0,0.0
15531,2026-06-05,post_launch,South,Web,New Customer,Home,0,0.0
19661,2026-06-05,post_launch,West,Web,Returning Customer,Grocery,1,528.8
17224,2026-06-05,post_launch,South,iOS App,Returning Customer,Electronics,0,0.0
14301,2026-06-05,post_launch,North,Web,New Customer,Electronics,0,0.0
13399,2026-06-05,post_launch,North,Android App,New Customer,Electronics,1,2255.15
19657,2026-06-05,post_launch,East,iOS App,Returning Customer,Electronics,0,0.0
18518,2026-06-05,post_launch,East,iOS App,Returning Customer,Electronics,0,0.0
17424,2026-06-05,post_launch,East,Web,New Customer,Grocery,0,0.0
14913,2026-06-05,post_launch,North,Web,New Customer,Electronics,1,3389.11
17227,2026-06-05,post_launch,North,Android App,New Customer,Electronics,1,4297.01
14918,2026-06-05,post_launch,South,Web,Returning Customer,Electronics,0,0.0
14179,2026-06-05,post_launch,South,Android App,Returning Customer,Beauty,1,1076.56
17818,2026-06-05,post_launch,East,Web,New Customer,Grocery,1,524.81
16017,2026-06-05,post_launch,East,Web,Returning Customer,Fashion,1,1701.55
19139,2026-06-05,post_launch,West,Android App,Returning Customer,Home,1,1877.47
17625,2026-06-05,post_launch,East,Web,New Customer,Beauty,1,1383.89
17869,2026-06-05,post_launch,North,Web,Returning Customer,Fashion,1,2121.4
16963,2026-06-05,post_launch,North,Web,New Customer,Grocery,1,789.35
18211,2026-06-05,post_launch,West,Web,Returning Customer,Grocery,0,0.0
16083,2026-06-05,post_launch,East,Android App,New Customer,Electronics,1,4227.03
19854,2026-06-05,post_launch,East,iOS App,New Customer,Fashion,0,0.0
14806,2026-06-05,post_launch,South,iOS App,Returning Customer,Fashion,0,0.0
18041,2026-06-05,post_launch,East,Web,Returning Customer,Home,1,2079.0
15719,2026-06-05,post_launch,South,Web,Returning Customer,Home,0,0.0
19064,2026-06-05,post_launch,South,Web,Returning Customer,Electronics,1,2908.21
16501,2026-06-05,post_launch,West,Web,New Customer,Home,1,2584.87
16533,2026-06-05,post_launch,East,Android App,Returning Customer,Grocery,1,662.83
13679,2026-06-05,post_launch,North,Web,Returning Customer,Electronics,1,4032.16
15798,2026-06-05,post_launch,North,iOS App,New Customer,Fashion,0,0.0
19090,2026-06-05,post_launch,North,Web,Returning Customer,Electronics,1,4026.74
13799,2026-06-05,post_launch,West,iOS App,Returning Customer,Fashion,0,0.0
18979,2026-06-05,post_launch,East,Android App,Returning Customer,Home,0,0.0
15708,2026-06-05,post_launch,East,Web,Returning Customer,Grocery,1,726.34
16027,2026-06-05,post_launch,East,Web,Returning Customer,Grocery,1,799.58
14814,2026-06-05,post_launch,North,Web,New Customer,Electronics,1,3779.15
14107,2026-06-05,post_launch,East,Android App,New Customer,Electronics,1,2991.82
15700,2026-06-05,post_launch,North,Web,Returning Customer,Beauty,1,1283.87
14819,2026-06-05,post_launch,East,Web,Returning Customer,Fashion,0,0.0
16323,2026-06-05,post_launch,South,Android App,New Customer,Beauty,1,1596.78
16082,2026-06-05,post_launch,South,Web,Returning Customer,Electronics,1,2581.81
14246,2026-06-05,post_launch,South,Web,New Customer,Home,0,0.0
17888,2026-06-05,post_launch,South,Web,Returning Customer,Beauty,1,1349.87
18376,2026-06-05,post_launch,East,Web,New Customer,Grocery,1,975.71
15736,2026-06-05,post_launch,West,Android App,New Customer,Electronics,1,3683.45
19087,2026-06-05,post_launch,East,Web,New Customer,Grocery,1,873.77
19119,2026-06-05,post_launch,West,Web,New Customer,Fashion,1,1482.56
18205,2026-06-05,post_launch,West,Android App,Returning Customer,Home,1,1219.71
13783,2026-06-05,post_launch,East,iOS App,Returning Customer,Electronics,0,0.0
15772,2026-06-05,post_launch,West,Android App,Returning Customer,Fashion,1,1263.69
19356,2026-06-05,post_launch,East,iOS App,Returning Customer,Grocery,0,0.0
16035,2026-06-05,post_launch,North,Web,Returning Customer,Fashion,1,1642.52
16196,2026-06-05,post_launch,East,Web,New Customer,Electronics,1,3561.7
15765,2026-06-05,post_launch,East,Web,Returning Customer,Electronics,1,3545.89
17618,2026-06-05,post_launch,West,Web,New Customer,Fashion,1,1649.67
15786,2026-06-05,post_launch,South,Web,Returning Customer,Electronics,1,3987.28
14793,2026-06-05,post_launch,West,iOS App,Returning Customer,Fashion,0,0.0
14794,2026-06-05,post_launch,North,iOS App,Returning Customer,Electronics,0,0.0
19868,2026-06-05,post_launch,South,iOS App,Returning Customer,Grocery,1,868.83
18098,2026-06-05,post_launch,East,Web,Returning Customer,Electronics,0,0.0
19086,2026-06-05,post_launch,East,Android App,Returning Customer,Beauty,1,1181.08
18080,2026-06-05,post_launch,South,Android App,Returning Customer,Grocery,1,707.07
15750,2026-06-05,post_launch,East,Web,Returning Customer,Home,1,2288.15
16518,2026-06-05,post_launch,West,Web,New Customer,Grocery,1,610.74
19489,2026-06-05,post_launch,South,Android App,New Customer,Home,1,2115.31
15790,2026-06-05,post_launch,North,iOS App,New Customer,Fashion,0,0.0
19348,2026-06-05,post_launch,North,Android App,New Customer,Beauty,0,0.0
15745,2026-06-05,post_launch,West,iOS App,Returning Customer,Electronics,0,0.0
19917,2026-06-05,post_launch,North,Web,Returning Customer,Grocery,1,696.29
19701,2026-06-05,post_launch,East,Web,New Customer,Electronics,0,0.0
16903,2026-06-05,post_launch,North,Web,New Customer,Grocery,1,525.42
18358,2026-06-05,post_launch,South,Android App,New Customer,Electronics,1,3525.18
14648,2026-06-05,post_launch,West,Android App,Returning Customer,Grocery,1,846.92
18420,2026-06-05,post_launch,West,Web,Returning Customer,Beauty,1,1209.31
14247,2026-06-05,post_launch,South,Android App,New Customer,Fashion,1,1098.18
13804,2026-06-05,post_launch,West,iOS App,New Customer,Fashion,1,2023.45
18348,2026-06-05,post_launch,North,Android App,Returning Customer,Grocery,1,945.16
16922,2026-06-05,post_launch,South,iOS App,New Customer,Fashion,1,1467.81
18002,2026-06-05,post_launch,North,Web,New Customer,Beauty,0,0.0
16562,2026-06-05,post_launch,South,Android App,New Customer,Fashion,0,0.0
15626,2026-06-05,post_launch,North,Web,Returning Customer,Fashion,1,1439.34
16563,2026-06-05,post_launch,South,Android App,Returning Customer,Fashion,1,2116.79
16016,2026-06-05,post_launch,North,Web,Returning Customer,Electronics,1,3564.82
15621,2026-06-05,post_launch,East,Web,Returning Customer,Grocery,1,932.19
15620,2026-06-05,post_launch,North,Web,Returning Customer,Beauty,1,1351.4
19318,2026-06-05,post_launch,East,Android App,Returning Customer,Home,1,2641.8
18110,2026-06-05,post_launch,East,Web,Returning Customer,Electronics,0,0.0
15612,2026-06-05,post_launch,South,Android App,New Customer,Electronics,1,3137.55
19115,2026-06-05,post_launch,West,Android App,New Customer,Fashion,1,1493.4
14185,2026-06-05,post_launch,North,iOS App,New Customer,Fashion,1,1062.04
18464,2026-06-05,post_launch,West,Web,Returning Customer,Fashion,1,1759.44
19966,2026-06-05,post_launch,South,Android App,Returning Customer,Grocery,1,930.5
15602,2026-06-05,post_launch,North,Android App,Returning Customer,Grocery,0,0.0
13358,2026-06-05,post_launch,North,iOS App,Returning Customer,Beauty,0,0.0
16285,2026-06-05,post_launch,South,Android App,Returning Customer,Beauty,1,1139.59
15599,2026-06-05,post_launch,East,Web,New Customer,Electronics,1,3110.08
19137,2026-06-05,post_launch,North,iOS App,Returning Customer,Beauty,0,0.0
15595,2026-06-05,post_launch,North,Web,New Customer,Home,0,0.0
14867,2026-06-05,post_launch,North,Web,Returning Customer,Beauty,1,1358.2
18473,2026-06-05,post_launch,North,Web,Returning Customer,Fashion,1,1464.15
13673,2026-06-05,post_launch,East,Android App,Returning Customer,Fashion,1,1753.22
15590,2026-06-05,post_launch,West,Web,New Customer,Fashion,0,0.0
16577,2026-06-05,post_launch,West,Web,Returning Customer,Beauty,0,0.0
18323,2026-06-05,post_launch,South,Web,Returning Customer,Electronics,1,3176.85
16953,2026-06-05,post_launch,South,iOS App,Returning Customer,Grocery,0,0.0
17648,2026-06-05,post_launch,South,Web,Returning Customer,Grocery,1,876.53
16919,2026-06-05,post_launch,West,Web,Returning Customer,Beauty,1,1548.05
15639,2026-06-05,post_launch,West,Web,Returning Customer,Beauty,1,1236.24
19781,2026-06-05,post_launch,North,Web,Returning Customer,Home,1,2350.16
15680,2026-06-05,post_launch,South,Web,Returning Customer,Electronics,0,0.0
18424,2026-06-05,post_launch,East,Web,Returning Customer,Home,1,2312.59
14249,2026-06-05,post_launch,North,Web,New Customer,Fashion,1,1243.04
17558,2026-06-05,post_launch,North,Android App,New Customer,Fashion,1,1450.23
14251,2026-06-05,post_launch,East,Web,Returning Customer,Grocery,1,1219.84
15810,2026-06-05,post_launch,East,Web,Returning Customer,Fashion,0,0.0
15811,2026-06-05,post_launch,South,Android App,New Customer,Fashion,1,1434.56
14764,2026-06-05,post_launch,West,Web,Returning Customer,Electronics,1,4207.93
14575,2026-06-05,post_launch,East,Android App,Returning Customer,Fashion,1,1643.4
16062,2026-06-05,post_launch,West,Web,Returning Customer,Electronics,1,3782.92
13357,2026-06-05,post_launch,East,Android App,Returning Customer,Electronics,1,1678.65
13389,2026-06-05,post_launch,South,Android App,Returning Customer,Grocery,1,825.35
17308,2026-06-05,post_launch,North,Web,Returning Customer,Electronics,1,3365.77
15659,2026-06-05,post_launch,East,Web,Returning Customer,Beauty,0,0.0
16487,2026-06-05,post_launch,North,Web,Returning Customer,Beauty,1,1348.45
